Community,Id,Request,Score1,Score2,Score3,Score4,Score5,TurkId1,TurkId2,TurkId3,TurkId4,TurkId5,Normalized Score,Average,Classification,0.768701472
Wikipedia,621579,I have some made some improvements to the articles you references on the above user's talk page. Perhaps next time you would bring your concerns directly to '''me'''?,9,10,14,9,9,A1R4VG71V6XECZ,A2WKPCZU4U110T,AYG3MF094634L,A26NYABOD7YBW8,A13CO3B2BRXQLZ,-0.863705866,10.2,Rude,0.04014156
Wikipedia,609756,Thats good. Do you have any enemies on here as well?,13,9,13,1,13,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A3S5L3I8O3Q2G,A3IHLWMZNBLUR4,ANS7S6PUWTLF7,-0.698694752,9.8,Rude,0.040425437
Wikipedia,57748,How are recognizing and not recognising defined in this context? The country has explicitly and officially stated that they do or do not recognise the State of Palestine?,1,10,17,13,13,AZN83WTGUR1JZ,A28TXBSZPWMEU9,A00613921OIEGJA322163,A29B522D0BX6HN,AIPK94CUWL45W,-0.953971286,10.8,Rude,0.041730193
Wikipedia,426604,"I don't recall any consensus on that unilateral change. Can you direct me to it, please?",15,21,15,17,17,A2VMJFBCB921NI,A2UBXHCHM2I6IL,A38WUWONC7EXTO,A1RT9SQ9D9DLOV,A1Y3Z92RE62NPS,0.929546068,17,Polite,0.042293964
Wikipedia,628988,"Perhaps ''polemic'' was an unwise choice of words on my part: I meant it in the very narrow sense of an opposing theologian, but you are right, the more usual sense is of a confrontational piece of writing. I'll substitute ''tract''...?",17,16,25,20,9,A2UFD1I8ZO1V4G,AO5E3LWBYM72K,A2MWGIVIKOXWYM,A1GK3MPU2HL0C8,A1F4D2PZ7NNWTL,0.445176692,17.4,Polite,0.042529961
Wikipedia,584305,"Thank you, Cremepuff222, for the kind words. :) How have you been?",25,21,21,25,21,A1R4VG71V6XECZ,A2WKPCZU4U110T,A1BJTTNDDFZ3ZP,A3E157ZN8XPUKJ,A1RT9SQ9D9DLOV,1.326881921,22.6,Polite,0.042631861
Wikipedia,500320,I noticed you've been adding the template <person> to pages - I'm sure there's a good reason but I'm totally puzzled as to why. Can you explain what it does?,21,17,15,16,17,APMYUTI3V3Y6R,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,A2GODV4YZGD8X9,A29B522D0BX6HN,0.573389158,17.2,Polite,0.043123713
Wikipedia,620635,"The admin says he thinks it should be renamed, but someone else is trying to pull the ""but it happened in the same area nonsense"". Was I clear enough in explaining where the pictures are listed?",11,9,17,13,5,AW6UIL04MLQ9N,A1BJTTNDDFZ3ZP,A2ULMYRKQMNNFG,A2BE71BN177IH3,AZOAW8JH5HJJK,-0.592906936,11,Rude,0.043616405
Wikipedia,532687,You might be just the person I need- <url> has just been repeatedly vandalised and with ? German - in there - wonder what you would do with the vandal?,14,17,18,22,13,A1E0EK09CA5OIO,AO3XB5I5QNNUI,A31RP7HI5172B,A3SQ6ORWDN5BGZ,AMSWIR4J9XEIJ,0.455435875,16.8,Polite,0.043696593
Wikipedia,34089,"... then you have to at least meet me half-way. For instance, ""''<url>'' described the episode as displaying ""an exhilarating flair for rapid change of comic gear"" and made commented positively on the scene."" Can you see the problem here?",9,7,5,7,10,AO3XB5I5QNNUI,A1ST1WRDA4ALST,A31RP7HI5172B,A13CO3B2BRXQLZ,A3SQ6ORWDN5BGZ,-1.415059814,7.6,Rude,0.045520671
Wikipedia,189221,The above templated message explains pretty clearly why the image was deleted. Do you have any specific questions about this image or our policy on replaceable non-free content?,9,5,11,16,19,A233ONYNWKDIYF,A1TLLJDX8H4JP1,AC25X12LNYY6Y,A1F4D2PZ7NNWTL,AEYHIQUDWJ3KV,-0.224947241,12,Rude,0.04558077
Wikipedia,368979,"Hi, Wereon - I'm afraid I'm rather amateur at nominating articles for deletion. Where do I start?",13,17,21,13,25,A233ONYNWKDIYF,A2EJ6MKRFATU5I,AD317NO9623GZ,A3S5L3I8O3Q2G,A3IHLWMZNBLUR4,0.667495958,17.8,Polite,0.046289063
Wikipedia,318563,"<url> is, in reality, a good guy, and quite reasonable.  I'm confident that he'd be happy to help work with you on any image problems -- remember how you and I started out editing together?",13,22,25,20,17,A233ONYNWKDIYF,A2WKPCZU4U110T,A6YO9886DY2SC,AO5E3LWBYM72K,A1DTQSIIYIZL62,0.9492862,19.4,Polite,0.046754249
Wikipedia,339870,"Hey there. Do you mind if the Wells and Mendip Museum DYK you nominated ends up in the list of DYKs <url>, or would you rather it run sooner?",22,5,21,16,21,A2ZABRSFZKUOKV,ANMGOZ451W9ZN,A6YO9886DY2SC,AYG3MF094634L,A1BJTTNDDFZ3ZP,0.355429986,17,Polite,0.046973511
Wikipedia,237753,"I'm wondering why in the <url> article, you keep changing the link <url> to <url> which just redirects to <url>?  Why not just leave the link to point to the intended article directy?",5,9,13,11,13,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A28TXBSZPWMEU9,A28ZB4ZB13BWAI,A3GOI327COFGY5,-0.911573172,10.2,Rude,0.048342836
Wikipedia,557252,Thank you for your kind comment.   Do you have a suggestion where the portals should be placed in the article?,22,25,25,25,21,A1E0EK09CA5OIO,AO3XB5I5QNNUI,A2GD31JIW0OCYO,A3SQ6ORWDN5BGZ,AMSWIR4J9XEIJ,1.785635552,23.6,Polite,0.049066873
Wikipedia,395661,I had a look at the place noted on the top of the talk page about 1rr and I was unable to find the sanction you talked about. Where is it listed please?,21,18,17,17,21,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,AIPK94CUWL45W,1.362112258,18.8,Polite,0.049104432
Wikipedia,60760,"OK, I give up?  What notability is asserted?",13,9,12,12,11,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A29B522D0BX6HN,A2OXPRC8XC8T5J,A3GLUDQZGEJL5G,-0.688677759,11.4,Rude,0.049499904
Wikipedia,395319,Hi old friend! Would you mind unprotecting my user/talkpages please?,21,21,23,21,17,A233ONYNWKDIYF,A26YKYQIA3GX8B,A28TXBSZPWMEU9,A2QH1BQA6GR48O,A2AMGE57IJVSHF,1.543761589,20.6,Polite,0.05046343
Wikipedia,625048,"Unfortunately for those who like railroads, it's been closed again! DOn't you people have better things to do?",5,5,7,5,5,A233ONYNWKDIYF,AE3D6SE2D8UPQ,AO5E3LWBYM72K,A3H7G3TQXAYGYD,AZOAW8JH5HJJK,-1.761556047,5.4,Rude,0.050832635
Wikipedia,597829,Please stop mentioning my name in relation to FW. <url> How many times do I have to ask?,5,5,16,5,17,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,AD317NO9623GZ,A28TXBSZPWMEU9,A236MXN66UEJW6,-1.477106647,9.6,Rude,0.051605009
Wikipedia,452610,"If you want I could simply remove the maps from each article, its not that important. What do you think?",13,20,11,25,17,ANMGOZ451W9ZN,AO5E3LWBYM72K,A3HL4QP95BEAG3,A2MWGIVIKOXWYM,A2UBXHCHM2I6IL,0.417754936,17.2,Polite,0.052339086
Wikipedia,627616,"Very true. Out of interest, what do you make of the new kits(s)?",10,21,16,17,19,A2QN0EGBRGJU1M,A1VE0KG5BAO7EU,AYG3MF094634L,A1F4D2PZ7NNWTL,AD1IH74UX9IAI,0.658191903,16.6,Polite,0.052574652
Wikipedia,278916,"Hi Michael, have you ever heard of this term before?  Does it have wide usage?",13,24,23,16,21,A2UFD1I8ZO1V4G,AO5E3LWBYM72K,A2MWGIVIKOXWYM,A1GK3MPU2HL0C8,A1F4D2PZ7NNWTL,0.760739307,19.4,Polite,0.052656979
Wikipedia,117023,"Hi, I'm looking for a clerk that would be willing to act as my trainer. Would you be available to do so?",21,17,17,21,13,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,AD317NO9623GZ,A3S5L3I8O3Q2G,0.881180004,17.8,Polite,0.05309857
Wikipedia,476756,"I think I'll leave it to the Math WikiProject to decide whether the dab page should be at <url> or <url> since they'll be more familiar with the importance of the various functions.  It looks like all of the basic options I was considering are basically OK from the perspective of the DAB project, right?",17,24,13,18,16,A28CT45SLXOQBY,AO5E3LWBYM72K,A1TLLJDX8H4JP1,A1E0EK09CA5OIO,A1F4D2PZ7NNWTL,0.698441883,17.6,Polite,0.053855326
Wikipedia,111176,Hi. Would you be interested in reviewing <url> for its GA nomination?,21,13,13,21,21,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A28ZB4ZB13BWAI,A00613921OIEGJA322163,A2AMGE57IJVSHF,0.671110129,17.8,Polite,0.054072363
Wikipedia,622653,Because Wikipedia is an encylopaedia not a free advertising and self promotion venue. Why do you keep abusing it?,9,13,5,5,11,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A1BJTTNDDFZ3ZP,A3454T4PU9GJM0,A2ULMYRKQMNNFG,-1.221359108,8.6,Rude,0.055096585
Wikipedia,537248,Title says it all.<url> I dont have time to put up a page... but might I suggest <url>?,9,9,12,13,13,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,A28ZB4ZB13BWAI,AIPK94CUWL45W,-0.887187381,11.2,Rude,0.055590262
Wikipedia,217866,"<url> is based at 340 Laurier Avenue West Ottawa, Ontario K1A 0P9 - It doesn't have a photo posted yet. Is this convenient for you?",21,21,17,13,21,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A8ZO8H4HIEYLP,A3GOI327COFGY5,1.092415624,18.6,Polite,0.055605932
Wikipedia,619538,Well? Shall I request outside assistance?,9,12,12,7,9,A233ONYNWKDIYF,A2VMJFBCB921NI,AYG3MF094634L,AQENCS423BKON,AHH34KPTA2LSS,-1.05601298,9.8,Rude,0.055897177
Wikipedia,109909,"Someone has Blocked the whole Opera mini Browser, as you know even i use my Mobile-Opera for editing. can you please help?",17,17,17,25,25,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A2QH1BQA6GR48O,A3IHLWMZNBLUR4,A2CE0KVP4A8J8K,1.107746471,20.2,Polite,0.056003421
Wikipedia,493465,So what exactly was the point in moving 'Birmingham New Street Station' to 'Birmingham New Street railway station' I've never heard it called that before nor any other of the Birmingham stations. Is there any need to add 'railway' to the title of a station unless it is being disambiguated from a bus station or something?,9,13,5,5,15,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A3GOI327COFGY5,A3RAW3BLRGAIVQ,-1.468069626,9.4,Rude,0.056552182
Wikipedia,51606,<url> and <url> seem to be two articles on the same subject.  What's the point of having separate articles?,9,1,11,5,1,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,A2AMGE57IJVSHF,A3U7P73AIQVS9S,-1.392675509,5.4,Rude,0.057270992
Wikipedia,133623,You have been accused of sockpuppetry at <url>.  Scared?,9,9,2,5,9,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A28TXBSZPWMEU9,A3GOI327COFGY5,ANVEDG15GV3QE,-1.863347643,6.8,Rude,0.057896215
Wikipedia,419907,"I have also put speedy delete tags on <url> and <url>.  Was there any particular reason to move your user/user talk pages to that name, and back again?",9,13,13,9,13,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,A2QH1BQA6GR48O,A3IHLWMZNBLUR4,-0.72767185,11.4,Rude,0.058082477
Wikipedia,620697,You're still missing the point. How do the two sites meet <url>?,6,9,12,7,17,A2WKPCZU4U110T,A2UFD1I8ZO1V4G,AYG3MF094634L,A3EJ5TT2ZGBIDA,A2BE71BN177IH3,-1.246299861,10.2,Rude,0.058496195
Wikipedia,281102,You changed the result here: Weu2019ve already had <url>; do you really want to do it again? The result given is a compromise; are you wanting to upset that?,5,16,13,13,5,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,AIPK94CUWL45W,A3IHLWMZNBLUR4,-0.843236468,10.4,Rude,0.058537637
Wikipedia,622684,"I've commented on this on the talk page. Could it be resolved there, rather than both of you just reverting each other?",17,10,9,9,13,A2UFD1I8ZO1V4G,A1QV3X9YMQQ3OQ,A1BJTTNDDFZ3ZP,AVHARSCRX7M9E,A13CO3B2BRXQLZ,-0.268189209,11.6,Rude,0.059522311
Wikipedia,581772,"The review has been up there for something like six weeks, I notice. Think you'll be able to take care of those last couple of things?",9,5,13,5,9,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A3S5L3I8O3Q2G,A3IHLWMZNBLUR4,ANS7S6PUWTLF7,-1.094270792,8.2,Rude,0.059700769
Wikipedia,281622,Noticed you've been holding the fort alone... again :) Thought I'd drop by and say hello. Surely your sanity has reached its limits by now?,13,21,21,20,21,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,AIPK94CUWL45W,1.496312634,19.2,Polite,0.060305346
Wikipedia,73769,"Hi. I uploaded three very nice images in the <url>, can you please tell me what breed could that dog be?",21,13,25,20,20,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,AIPK94CUWL45W,1.381366864,19.8,Polite,0.060379952
Wikipedia,421765,"On a more practical note: One either does or doesn't agree to take part in mediation. Which is it, please?",13,9,13,7,9,APDWVWS2HMSFD,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A2QH1BQA6GR48O,AIPK94CUWL45W,-1.130960408,10.2,Rude,0.060381755
Wikipedia,510007,"I am good at that ;-). You know about the new ""Oversight"" priv?",14,16,20,25,21,A2VMJFBCB921NI,A3LXBP8T6JMY9B,A3EJ5TT2ZGBIDA,A302M81U0HM7RJ,A1F4D2PZ7NNWTL,1.209562705,19.2,Polite,0.060792211
Wikipedia,288449,Hello? You going to answer this?,9,1,10,4,5,A2UFD1I8ZO1V4G,A1T546143DSJDI,AYG3MF094634L,A2LQ33BQ8G259D,A1Y3Z92RE62NPS,-2.254306312,5.8,Rude,0.060843656
Wikipedia,402207,"I've been trying to convince this user that his only problem is his username, but he doesn't seem to fully believe it.  Would you mind popping over and giving a word or two of encouragement?",21,21,15,22,19,A233ONYNWKDIYF,AISPSIJ54U4SC,A199E33VY97TR,A3T3VES112CGFO,A1F4D2PZ7NNWTL,1.207695389,19.6,Polite,0.060879793
Wikipedia,51146,"Hi. The original link (http://www.lgso.org.uk/index.htm) gives a 404 error, but the amended URL (http://www.lgso.org.uk/) works for me, so why do you say it's still dead?",9,13,9,12,17,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A28TXBSZPWMEU9,A1G05O3HM7DNVZ,-0.845098295,12,Rude,0.061601747
Wikipedia,590458,"Ok, that's no problem. Can you recommend any other users who would be able to train me?",17,17,20,19,17,A2UFD1I8ZO1V4G,A22SZHZTF72TRM,A1BJTTNDDFZ3ZP,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,0.978724981,18,Polite,0.061980331
Wikipedia,280039,Still thinking. What do you suggest?,24,17,13,13,17,AO5E3LWBYM72K,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,A1Y3Z92RE62NPS,A2WZQ92N4809N1,0.359344731,16.8,Polite,0.0619997
Wikipedia,620687,"That's ""fucking consistent naming-schemers"", please.  Unless there's some actual reason for a) restriction to highways, b) infeasibly small stub categories, and c) inconsistent capitalisation?",13,10,10,5,1,A2UFD1I8ZO1V4G,A2YFPO0N4GIS25,AYG3MF094634L,A38WUWONC7EXTO,A15DM9BMKZZJQ6,-1.573601396,7.8,Rude,0.062618388
Wikipedia,444118,Rather than tell me how wrong I was to close certain afd's maybe your time would be better spent dealing with the current afd backlog <url>. If my decisions were so wrong why haven't you re-opened them?,5,5,1,8,1,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,A19ZT0TQPFA2,-2.117984327,4,Rude,0.062694579
Wikipedia,619658,How can a permablocked user edit? And who would set up a sockpuppet months in advance?,13,10,7,8,13,A22SZHZTF72TRM,A1QV3X9YMQQ3OQ,A3MN5VOZFQPNZF,AHH34KPTA2LSS,A2JFLNKFNQ3IVI,-0.669798858,10.2,Rude,0.062944403
Wikipedia,458314,You know there's no excuse for the edits you're making related to your position at <url>. This has to go to <url>; would you like to make the report?,13,9,9,9,5,A3S5L3I8O3Q2G,A28TXBSZPWMEU9,A00613921OIEGJA322163,AIPK94CUWL45W,A19ZT0TQPFA2,-1.570315604,9,Rude,0.063123897
Wikipedia,626622,It does not appear to have attracted any participants other than Gerda. Perhaps adding a <person> template would draw in more participants?,20,16,21,19,17,AO5E3LWBYM72K,A3LXBP8T6JMY9B,A2MWGIVIKOXWYM,A2NRW37D7QPLRE,A2LQ33BQ8G259D,0.664836504,18.6,Polite,0.063198262
Wikipedia,505550,"Hi, Why were the images <url> from the infobox in <url>? Is this part of an MOS or something?",11,9,13,5,13,A3I83CQLOZRO79,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A28ZB4ZB13BWAI,AIPK94CUWL45W,-0.798887164,10.2,Rude,0.064693202
Wikipedia,604463,"Say what? And what does this have to do with ""Happy New Year"" and my pretty picture?",5,10,7,12,6,A233ONYNWKDIYF,AYG3MF094634L,A1F4D2PZ7NNWTL,AZ1RJVNOZFIWV,AZOAW8JH5HJJK,-1.676574572,8,Rude,0.06493103
Wikipedia,485803,What?!  Why did you resolve this without dealing with the User I mentioned?,5,1,6,1,4,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,A2AMGE57IJVSHF,A3U7P73AIQVS9S,-1.95107563,3.4,Rude,0.06495234
Wikipedia,622842,I believe supserstition exists.  Why did you ask me?,17,9,12,11,7,AISPSIJ54U4SC,A1QV3X9YMQQ3OQ,AC25X12LNYY6Y,AZOAW8JH5HJJK,AEYHIQUDWJ3KV,-0.587163992,11.2,Rude,0.065111546
Wikipedia,182166,"...I have no clue what you're asking me about or seeking me to do. And what does ""RTL wikies"" mean?",9,9,11,6,5,A1R4VG71V6XECZ,A2ULMYRKQMNNFG,A2UBXHCHM2I6IL,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,-1.538405034,8,Rude,0.065256894
Wikipedia,497174,I am happy to rewrite it but please explain to me how it is any different from the Warrior Lacrosse and STX pages? They don't have any links except to their own websites?,21,17,21,21,22,APMYUTI3V3Y6R,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,A2GODV4YZGD8X9,A29B522D0BX6HN,1.287939389,20.4,Polite,0.065468953
Wikipedia,620707,"No problem, but since I don't know anything about cold fusion, I've had to go by the description. (I've left out the thermistor and heater to keep the diagram simple, I can put them in if you think them important) Is the diagram ok I do you think it needs any changes?",25,20,15,17,17,A1R4VG71V6XECZ,A2WKPCZU4U110T,AYG3MF094634L,A26NYABOD7YBW8,A13CO3B2BRXQLZ,0.961958067,18.8,Polite,0.065728523
Wikipedia,328466,"...cause I feel like a petulant kid, posting it. But: ""We have three volunteers: Awadewit, Mike Christie and Wrad."" Given that I, you know, proposed the countries idea, wasn't it obvious that I was volunteering?",13,21,9,7,5,A2VMJFBCB921NI,AJSVV9WS1SF2I,AVV4KDLSDAS9E,A1F4D2PZ7NNWTL,A1Y3Z92RE62NPS,-0.814194178,11,Rude,0.06668224
Wikipedia,570742,"Yeah, but playtime is over.  Find some articles to edit, yes?",9,5,11,9,10,A2WKPCZU4U110T,A2UFD1I8ZO1V4G,AYG3MF094634L,A3EJ5TT2ZGBIDA,A2BE71BN177IH3,-1.705078542,8.8,Rude,0.066868349
Wikipedia,413628,"Hello, sorry I probably should have asked first, but I thought it might be a good idea to nominate one of the images you uploaded, <url>, for featured picture. I hope you don't mind me taking the liberty, as it were?",17,17,19,13,22,A2EJ6MKRFATU5I,A3S5L3I8O3Q2G,A28TXBSZPWMEU9,ANVEDG15GV3QE,A29B522D0BX6HN,0.899897094,17.6,Polite,0.066885802
Wikipedia,468416,Please see <url>. Could you help with the list on the talk page?,17,21,17,17,18,A233ONYNWKDIYF,AISPSIJ54U4SC,A199E33VY97TR,A3T3VES112CGFO,A1F4D2PZ7NNWTL,0.898323807,18,Polite,0.067698051
Wikipedia,620942,"Well, lyrics are generally frowned upon on Wikipedia, unless the song is old enough that its copyright no longer applies. Could you perhaps link to the article?",22,21,17,20,16,A3L8MJ1C4OEDGV,A1Q0OT3UD3AH6A,A1TLLJDX8H4JP1,A2ULMYRKQMNNFG,A872FSFU7WV6W,1.087893064,19.2,Polite,0.068438335
Wikipedia,626932,"Crimson, there is a discussion at <url> where we have implemented a new template for bot operators when their bot is blocked stating that it is in ''no way'' an indication or accusation of wrong doing on the operator's behalf. I'm sorry you have interpreted that way - would you be willing to re-consider your retirement?",25,17,21,17,20,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A34A6MSJTD9A4L,A3LXBP8T6JMY9B,A1Y3Z92RE62NPS,1.330587556,20,Polite,0.068829029
Wikipedia,526718,"ER, I was wondering if <url> would be a good candidate for featured bio in the portal, since he was the first United States Marine Corps officer, in history to take command of a Naval flotilla. What do you think?",17,21,25,18,13,A2YFPO0N4GIS25,A34A6MSJTD9A4L,A204JAK7QRDWVM,A1KC138MX47DXA,A13CO3B2BRXQLZ,0.788529408,18.8,Polite,0.069058274
Wikipedia,258782,"Ah, as I recall it was ''you'' who confused me on that one, by adding them to <url> during the GA review ;) What is the preferred display quote? Does one just use blockquote?",13,15,14,2,13,A2UFD1I8ZO1V4G,AVWFW00UYDVUD,AYG3MF094634L,A1TLLJDX8H4JP1,A3KVLFBRO8X2MZ,-0.555372352,11.4,Rude,0.069859339
Wikipedia,217725,"I'm always happy to give a second opinion on ID - you're welcome to put images on my talk page to discuss them. Regarding <url>, I would tend to go with ''<url>'', what do you think?",17,24,16,21,17,A233ONYNWKDIYF,A6YO9886DY2SC,A3EJ5TT2ZGBIDA,A1DTQSIIYIZL62,A1Y3Z92RE62NPS,1.200359217,19,Polite,0.070023245
Wikipedia,625430,"So you deny you did anything wrong Jason?  And we're all Nazi's persecuting you, Itake and Uncle Davey?",3,1,9,1,8,AW6UIL04MLQ9N,AO5E3LWBYM72K,A3E157ZN8XPUKJ,AVHARSCRX7M9E,A1E0EK09CA5OIO,-2.207666112,4.4,Rude,0.070225426
Wikipedia,620785,"I don't understand. So then you decide by yourself, and the people who stated their support for the original are ignored?",12,9,9,4,16,AYG3MF094634L,A26NYABOD7YBW8,A38WUWONC7EXTO,A872FSFU7WV6W,AEYHIQUDWJ3KV,-1.005241148,10,Rude,0.070686195
Wikipedia,95018,"Hi Johnuniq, thank you for your edit. Does the file should be deleted/removed from commons then?",18,17,17,17,25,A1T5YMBH35PDBX,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A3S5L3I8O3Q2G,A1G05O3HM7DNVZ,1.026091167,18.8,Polite,0.071015722
Wikipedia,479685,"Thanks! By the way, have you sent anything to Maggie since you received the email from the photographer?",15,21,20,21,18,ANGX5PAAYGL9P,ANMGOZ451W9ZN,A1KC138MX47DXA,A1F4D2PZ7NNWTL,AZ1RJVNOZFIWV,0.945871565,19,Polite,0.072424281
